date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:46:39	60025/60025	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Mar%202023%2010:16:39%20GMT	https://www.sikkakaamyagreens.in/	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/index.html	(from )
15:46:40	147/147	---M--	200	added ('OK')	text/plain	date:Fri,%2012%20Aug%202022%2017:00:35%20GMT	https://www.sikkakaamyagreens.in/robots.txt		(from )
15:46:40	6694/6694	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Aug%202022%2017:51:54%20GMT	https://www.sikkakaamyagreens.in/img/images/favicon.png	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/img/images/favicon.png	(from https://www.sikkakaamyagreens.in/)
15:46:40	61017/61017	---M--	200	added ('OK')	text/css	date:Fri,%2012%20Aug%202022%2017:22:18%20GMT	https://www.sikkakaamyagreens.in/style.css	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/style.css	(from https://www.sikkakaamyagreens.in/)
15:46:40	10401/10401	---M--	200	added ('OK')	text/css	date:Fri,%2010%20Jan%202020%2012:29:46%20GMT	https://www.sikkakaamyagreens.in/css/bootstrap-theme.css	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/css/bootstrap-theme.css	(from https://www.sikkakaamyagreens.in/)
15:46:40	140427/140427	---M--	200	added ('OK')	text/css	date:Wed,%2008%20Jan%202020%2013:21:50%20GMT	https://www.sikkakaamyagreens.in/css/bootstrap.min.css	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/css/bootstrap.min.css	(from https://www.sikkakaamyagreens.in/)
15:46:41	2443/2443	---M--	200	added ('OK')	application/javascript	date:Mon,%2009%20Dec%202019%2015:11:01%20GMT	https://www.sikkakaamyagreens.in/js/validation.js	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/js/validation.js	(from https://www.sikkakaamyagreens.in/)
15:46:41	121457/121457	---MCZ	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2022:04:00%20GMT	https://maxcdn.bootstrapcdn.com/bootstrap/3.4.1/css/bootstrap.min.css	C:/My%20Web%20Sites/sikkagreens/maxcdn.bootstrapcdn.com/bootstrap/3.4.1/css/bootstrap.min.css	(from https://www.sikkakaamyagreens.in/)
15:46:41	88145/88145	---M--	200	added ('OK')	text/javascript	date:Mon,%2013%20May%202019%2014:37:17%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/3.4.1/jquery.min.js	C:/My%20Web%20Sites/sikkagreens/ajax.googleapis.com/ajax/libs/jquery/3.4.1/jquery.min.js	(from https://www.sikkakaamyagreens.in/)
15:46:41	39680/39680	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2025%20Jan%202021%2022:04:00%20GMT	https://maxcdn.bootstrapcdn.com/bootstrap/3.4.1/js/bootstrap.min.js	C:/My%20Web%20Sites/sikkagreens/maxcdn.bootstrapcdn.com/bootstrap/3.4.1/js/bootstrap.min.js	(from https://www.sikkakaamyagreens.in/)
15:46:42	11542/11542	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Aug%202022%2003:48:41%20GMT	https://www.sikkakaamyagreens.in/img/images/logo-sikka.jpeg	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/img/images/logo-sikka.jpg	(from https://www.sikkakaamyagreens.in/)
15:46:42	15993/15993	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Mar%202023%2010:16:42%20GMT	https://www.sikkakaamyagreens.in/brochure.php	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/brochure.html	(from https://www.sikkakaamyagreens.in/)
15:46:42	15676/15676	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Mar%202023%2010:16:42%20GMT	https://www.sikkakaamyagreens.in/our-address.php	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/our-address.html	(from https://www.sikkakaamyagreens.in/)
15:46:42	46361/46361	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2018:02:15%20GMT	https://www.sikkakaamyagreens.in/img/images/sikka-kaamya-greens-logo.jpeg	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/img/images/sikka-kaamya-greens-logo.jpg	(from https://www.sikkakaamyagreens.in/)
15:46:43	202977/202977	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Aug%202022%2003:48:54%20GMT	https://www.sikkakaamyagreens.in/img/images/sikka-kaamya-greens-1.jpeg	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/img/images/sikka-kaamya-greens-1.jpg	(from https://www.sikkakaamyagreens.in/)
15:46:43	174682/174682	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Aug%202022%2003:49:02%20GMT	https://www.sikkakaamyagreens.in/img/images/sikka-kaamya-greens-2.jpeg	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/img/images/sikka-kaamya-greens-2.jpg	(from https://www.sikkakaamyagreens.in/)
15:46:43	118844/118844	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Aug%202022%2003:49:21%20GMT	https://www.sikkakaamyagreens.in/img/images/sikka-kaamya-greens-4.jpeg	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/img/images/sikka-kaamya-greens-4.jpg	(from https://www.sikkakaamyagreens.in/)
15:46:43	187268/187268	---M--	200	added ('OK')	image/jpeg	date:Sun,%2014%20Aug%202022%2003:49:09%20GMT	https://www.sikkakaamyagreens.in/img/images/sikka-kaamya-greens-3.jpeg	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/img/images/sikka-kaamya-greens-3.jpg	(from https://www.sikkakaamyagreens.in/)
15:46:43	42310/42310	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Mar%202023%2010:16:44%20GMT	https://www.sikkakaamyagreens.in/890-2bhk-flat-for-sale.php	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/890-2bhk-flat-for-sale.html	(from https://www.sikkakaamyagreens.in/)
15:46:44	42310/42310	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Mar%202023%2010:16:44%20GMT	https://www.sikkakaamyagreens.in/990-2bhk-flat-for-sale.php	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/990-2bhk-flat-for-sale.html	(from https://www.sikkakaamyagreens.in/)
15:46:44	42314/42314	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Mar%202023%2010:16:44%20GMT	https://www.sikkakaamyagreens.in/1090-2bhk-flat-for-sale.php	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/1090-2bhk-flat-for-sale.html	(from https://www.sikkakaamyagreens.in/)
15:46:44	42320/42320	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Mar%202023%2010:16:44%20GMT	https://www.sikkakaamyagreens.in/1100-2bhk-study-flat-for-sale.php	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/1100-2bhk-study-flat-for-sale.html	(from https://www.sikkakaamyagreens.in/)
15:46:44	42314/42314	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Mar%202023%2010:16:45%20GMT	https://www.sikkakaamyagreens.in/1250-3bhk-flat-for-sale.php	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/1250-3bhk-flat-for-sale.html	(from https://www.sikkakaamyagreens.in/)
15:46:45	42312/42312	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Mar%202023%2010:16:45%20GMT	https://www.sikkakaamyagreens.in/1315-3bhk-flat-for-sale.php	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/1315-3bhk-flat-for-sale.html	(from https://www.sikkakaamyagreens.in/)
15:46:45	42338/42338	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Mar%202023%2010:16:45%20GMT	https://www.sikkakaamyagreens.in/1450-3bhk-servant-flat-for-sale.php	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/1450-3bhk-servant-flat-for-sale.html	(from https://www.sikkakaamyagreens.in/)
15:46:45	42337/42337	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Mar%202023%2010:16:45%20GMT	https://www.sikkakaamyagreens.in/1650-3bhk-servant-flat-for-sale.php	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/1650-3bhk-servant-flat-for-sale.html	(from https://www.sikkakaamyagreens.in/)
15:46:45	42337/42337	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Mar%202023%2010:16:46%20GMT	https://www.sikkakaamyagreens.in/1695-4bhk-servant-flat-for-sale.php	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/1695-4bhk-servant-flat-for-sale.html	(from https://www.sikkakaamyagreens.in/)
15:46:46	42335/42335	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Mar%202023%2010:16:46%20GMT	https://www.sikkakaamyagreens.in/2150-4bhk-servant-flat-for-sale.php	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/2150-4bhk-servant-flat-for-sale.html	(from https://www.sikkakaamyagreens.in/)
15:46:46	5401/5401	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Jan%202020%2015:10:12%20GMT	https://www.sikkakaamyagreens.in/img/icons_resi/prime_location.png	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/img/icons_resi/prime_location.png	(from https://www.sikkakaamyagreens.in/)
15:46:46	3860/3860	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Jan%202020%2015:16:17%20GMT	https://www.sikkakaamyagreens.in/img/icons_resi/lift.png	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/img/icons_resi/lift.png	(from https://www.sikkakaamyagreens.in/)
15:46:46	3543/3543	---M--	200	added ('OK')	image/png	date:Thu,%2030%20Jan%202020%2003:59:55%20GMT	https://www.sikkakaamyagreens.in/img/icons_resi/fire_fighting.png	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/img/icons_resi/fire_fighting.png	(from https://www.sikkakaamyagreens.in/)
15:46:46	12965/12965	---M--	200	added ('OK')	image/png	date:Wed,%2014%20Jul%202021%2010:40:10%20GMT	https://www.sikkakaamyagreens.in/img/icons_resi/intercom.png	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/img/icons_resi/intercom.png	(from https://www.sikkakaamyagreens.in/)
15:46:47	4580/4580	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Jan%202020%2015:15:59%20GMT	https://www.sikkakaamyagreens.in/img/icons_resi/parking.png	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/img/icons_resi/parking.png	(from https://www.sikkakaamyagreens.in/)
15:46:47	32873/32873	---M--	200	added ('OK')	image/png	date:Thu,%2020%20Feb%202020%2017:57:50%20GMT	https://www.sikkakaamyagreens.in/img/icons_resi/landscape-garden.png	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/img/icons_resi/landscape-garden.png	(from https://www.sikkakaamyagreens.in/)
15:46:47	6480/6480	---M--	200	added ('OK')	image/png	date:Thu,%2020%20Feb%202020%2018:03:51%20GMT	https://www.sikkakaamyagreens.in/img/icons_resi/jogging-track.png	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/img/icons_resi/jogging-track.png	(from https://www.sikkakaamyagreens.in/)
15:46:48	6584/6584	---M--	200	added ('OK')	image/png	date:Thu,%2020%20Feb%202020%2018:12:01%20GMT	https://www.sikkakaamyagreens.in/img/icons_resi/reflexology-park.png	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/img/icons_resi/reflexology-park.png	(from https://www.sikkakaamyagreens.in/)
15:46:48	7623/7623	---M--	200	added ('OK')	image/png	date:Wed,%2026%20Feb%202020%2003:27:42%20GMT	https://www.sikkakaamyagreens.in/img/icons_resi/yoga.png	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/img/icons_resi/yoga.png	(from https://www.sikkakaamyagreens.in/)
15:46:48	19976/19976	---M--	200	added ('OK')	image/png	date:Wed,%2026%20Feb%202020%2003:42:31%20GMT	https://www.sikkakaamyagreens.in/img/icons_resi/ro.png	C:/My%20Web%20Sites/sikkagreens/www.sikkakaamyagreens.in/img/icons_resi/ro.png	(from https://www.sikkakaamyagreens.in/)
